customer_id,first_name,email,country,signup_date,age_group
461,Customer_461,customer461@email.com,USA,2022-06-16,26-35
462,Customer_462,customer462@email.com,Canada,2022-07-01,36-45
463,Customer_463,customer463@email.com,Canada,2023-02-27,18-25
464,Customer_464,customer464@email.com,UK,2022-01-26,36-45
465,Customer_465,customer465@email.com,Germany,2022-07-03,56+
466,Customer_466,customer466@email.com,USA,2022-12-07,18-25
467,Customer_467,customer467@email.com,USA,2023-02-26,56+
468,Customer_468,customer468@email.com,Australia,2023-11-17,26-35
469,Customer_469,customer469@email.com,USA,2022-09-12,46-55
470,Customer_470,customer470@email.com,Germany,2022-10-01,46-55
471,Customer_471,customer471@email.com,USA,2022-06-13,36-45
472,Customer_472,customer472@email.com,Germany,2023-12-20,36-45
473,Customer_473,customer473@email.com,USA,2022-04-21,46-55
474,Customer_474,customer474@email.com,Australia,2023-01-27,26-35
475,Customer_475,customer475@email.com,UK,2022-02-09,26-35
476,Customer_476,customer476@email.com,Germany,2023-04-27,36-45
477,Customer_477,customer477@email.com,USA,2022-08-16,46-55
478,Customer_478,customer478@email.com,UK,2022-07-24,46-55
479,Customer_479,customer479@email.com,Germany,2023-04-17,46-55
480,Customer_480,customer480@email.com,UK,2022-12-25,26-35
481,Customer_481,customer481@email.com,Canada,2022-11-09,46-55
482,Customer_482,customer482@email.com,Canada,2022-08-22,18-25
483,Customer_483,customer483@email.com,UK,2022-08-17,36-45
484,Customer_484,customer484@email.com,Canada,2022-01-25,18-25
485,Customer_485,customer485@email.com,UK,2023-11-07,26-35
486,Customer_486,customer486@email.com,Germany,2022-07-17,26-35
487,Customer_487,customer487@email.com,USA,2023-02-13,26-35
488,Customer_488,customer488@email.com,USA,2022-12-03,36-45
489,Customer_489,customer489@email.com,Germany,2022-10-13,26-35
490,Customer_490,customer490@email.com,Australia,2022-03-13,26-35
491,Customer_491,customer491@email.com,UK,2022-10-13,26-35
492,Customer_492,customer492@email.com,Canada,2022-12-26,26-35
493,Customer_493,customer493@email.com,USA,2023-10-19,26-35
494,Customer_494,customer494@email.com,USA,2023-06-06,18-25
495,Customer_495,customer495@email.com,UK,2023-02-14,36-45
496,Customer_496,customer496@email.com,USA,2023-11-27,36-45
497,Customer_497,customer497@email.com,UK,2023-07-04,36-45
498,Customer_498,customer498@email.com,USA,2022-12-06,26-35
499,Customer_499,customer499@email.com,Germany,2022-01-29,26-35
500,Customer_500,customer500@email.com,Germany,2022-04-29,46-55
501,Customer_501,customer501@email.com,Canada,2022-09-25,36-45
502,Customer_502,customer502@email.com,UK,2022-07-02,26-35
503,Customer_503,customer503@email.com,USA,2023-08-18,18-25
504,Customer_504,customer504@email.com,Australia,2022-09-29,26-35
505,Customer_505,customer505@email.com,Canada,2022-02-09,26-35
506,Customer_506,customer506@email.com,USA,2022-04-22,26-35
507,Customer_507,customer507@email.com,Germany,2023-09-03,36-45
508,Customer_508,customer508@email.com,Australia,2023-03-21,36-45
509,Customer_509,customer509@email.com,Germany,2022-12-20,36-45
510,Customer_510,customer510@email.com,Canada,2022-11-18,46-55
511,Customer_511,customer511@email.com,Canada,2023-03-23,46-55
512,Customer_512,customer512@email.com,UK,2023-09-13,36-45
513,Customer_513,customer513@email.com,Germany,2023-06-08,56+
514,Customer_514,customer514@email.com,Australia,2022-04-29,18-25
515,Customer_515,customer515@email.com,USA,2023-01-30,26-35
516,Customer_516,customer516@email.com,USA,2023-08-14,18-25
517,Customer_517,customer517@email.com,USA,2022-07-14,36-45
518,Customer_518,customer518@email.com,Australia,2022-09-18,46-55
519,Customer_519,customer519@email.com,Germany,2022-02-15,26-35
520,Customer_520,customer520@email.com,USA,2023-12-27,56+
521,Customer_521,customer521@email.com,UK,2023-03-23,18-25
522,Customer_522,customer522@email.com,USA,2022-01-02,56+
523,Customer_523,customer523@email.com,Germany,2023-06-17,26-35
524,Customer_524,customer524@email.com,Australia,2023-07-06,18-25
525,Customer_525,customer525@email.com,Australia,2023-12-05,26-35
526,Customer_526,customer526@email.com,UK,2023-11-18,26-35
527,Customer_527,customer527@email.com,UK,2022-07-21,26-35
528,Customer_528,customer528@email.com,USA,2023-01-08,26-35
529,Customer_529,customer529@email.com,USA,2023-03-18,46-55
530,Customer_530,customer530@email.com,Australia,2022-03-13,36-45
531,Customer_531,customer531@email.com,Australia,2023-11-12,26-35
532,Customer_532,customer532@email.com,Germany,2022-12-05,36-45
533,Customer_533,customer533@email.com,Germany,2023-10-01,36-45
534,Customer_534,customer534@email.com,UK,2022-11-18,26-35
535,Customer_535,customer535@email.com,Australia,2023-11-11,26-35
536,Customer_536,customer536@email.com,Germany,2022-05-08,18-25
537,Customer_537,customer537@email.com,Australia,2022-11-04,26-35
538,Customer_538,customer538@email.com,USA,2023-06-04,36-45
539,Customer_539,customer539@email.com,UK,2022-11-13,26-35
540,Customer_540,customer540@email.com,USA,2023-11-14,36-45
541,Customer_541,customer541@email.com,Germany,2023-02-23,36-45
542,Customer_542,customer542@email.com,Canada,2022-12-01,18-25
543,Customer_543,customer543@email.com,USA,2023-02-17,36-45
544,Customer_544,customer544@email.com,Canada,2023-12-15,26-35
545,Customer_545,customer545@email.com,Canada,2022-10-30,56+
546,Customer_546,customer546@email.com,USA,2023-07-22,26-35
547,Customer_547,customer547@email.com,USA,2022-05-11,46-55
548,Customer_548,customer548@email.com,Canada,2022-07-16,36-45
549,Customer_549,customer549@email.com,UK,2023-03-07,18-25
550,Customer_550,customer550@email.com,Australia,2023-11-12,36-45
551,Customer_551,customer551@email.com,UK,2023-01-24,56+
552,Customer_552,customer552@email.com,Australia,2023-11-25,36-45
553,Customer_553,customer553@email.com,UK,2022-06-28,46-55
554,Customer_554,customer554@email.com,UK,2023-09-23,46-55
555,Customer_555,customer555@email.com,Australia,2023-08-06,26-35
556,Customer_556,customer556@email.com,UK,2022-11-05,26-35
557,Customer_557,customer557@email.com,USA,2023-02-20,36-45
558,Customer_558,customer558@email.com,USA,2023-07-16,26-35
559,Customer_559,customer559@email.com,Australia,2022-01-01,46-55
560,Customer_560,customer560@email.com,Canada,2022-11-08,56+
561,Customer_561,customer561@email.com,Canada,2022-10-21,26-35
562,Customer_562,customer562@email.com,USA,2022-08-04,26-35
563,Customer_563,customer563@email.com,USA,2023-03-17,46-55
564,Customer_564,customer564@email.com,USA,2023-08-17,26-35
565,Customer_565,customer565@email.com,USA,2023-09-14,46-55
566,Customer_566,customer566@email.com,UK,2023-11-02,26-35
567,Customer_567,customer567@email.com,USA,2022-11-26,36-45
568,Customer_568,customer568@email.com,UK,2023-04-22,18-25
569,Customer_569,customer569@email.com,Germany,2023-03-29,36-45
570,Customer_570,customer570@email.com,USA,2023-03-29,26-35
571,Customer_571,customer571@email.com,UK,2023-11-23,36-45
572,Customer_572,customer572@email.com,Australia,2022-08-07,26-35
573,Customer_573,customer573@email.com,USA,2023-06-08,36-45
574,Customer_574,customer574@email.com,Canada,2023-04-30,46-55
575,Customer_575,customer575@email.com,Australia,2022-06-23,26-35
576,Customer_576,customer576@email.com,Germany,2023-11-06,18-25
577,Customer_577,customer577@email.com,USA,2022-03-28,18-25
578,Customer_578,customer578@email.com,Germany,2022-10-18,36-45
579,Customer_579,customer579@email.com,UK,2023-06-12,36-45
580,Customer_580,customer580@email.com,USA,2023-11-11,36-45
581,Customer_581,customer581@email.com,UK,2023-10-11,26-35
582,Customer_582,customer582@email.com,Germany,2023-09-27,26-35
583,Customer_583,customer583@email.com,UK,2022-12-10,36-45
584,Customer_584,customer584@email.com,USA,2022-04-06,26-35
585,Customer_585,customer585@email.com,Canada,2022-08-29,56+
586,Customer_586,customer586@email.com,USA,2023-11-20,18-25
587,Customer_587,customer587@email.com,USA,2022-11-14,36-45
588,Customer_588,customer588@email.com,USA,2022-08-19,26-35
589,Customer_589,customer589@email.com,USA,2022-07-23,26-35
590,Customer_590,customer590@email.com,USA,2022-05-31,36-45
591,Customer_591,customer591@email.com,USA,2022-01-26,36-45
592,Customer_592,customer592@email.com,Canada,2022-02-17,56+
593,Customer_593,customer593@email.com,USA,2022-09-08,18-25
594,Customer_594,customer594@email.com,USA,2023-05-02,18-25
595,Customer_595,customer595@email.com,Australia,2023-09-18,36-45
596,Customer_596,customer596@email.com,UK,2022-03-16,36-45
597,Customer_597,customer597@email.com,Canada,2023-04-12,26-35
598,Customer_598,customer598@email.com,USA,2023-03-01,18-25
599,Customer_599,customer599@email.com,USA,2023-10-07,18-25
600,Customer_600,customer600@email.com,USA,2023-08-13,46-55
601,Customer_601,customer601@email.com,USA,2022-07-19,26-35
602,Customer_602,customer602@email.com,USA,2023-12-15,26-35
603,Customer_603,customer603@email.com,USA,2023-01-29,26-35
604,Customer_604,customer604@email.com,USA,2023-05-22,26-35
605,Customer_605,customer605@email.com,USA,2023-02-14,18-25
606,Customer_606,customer606@email.com,UK,2022-09-07,36-45
607,Customer_607,customer607@email.com,USA,2022-06-01,18-25
608,Customer_608,customer608@email.com,USA,2023-11-03,46-55
609,Customer_609,customer609@email.com,UK,2023-12-06,26-35
610,Customer_610,customer610@email.com,Canada,2022-01-06,36-45
611,Customer_611,customer611@email.com,USA,2022-04-20,46-55
612,Customer_612,customer612@email.com,Australia,2023-03-12,36-45
613,Customer_613,customer613@email.com,Canada,2022-08-13,36-45
614,Customer_614,customer614@email.com,USA,2022-06-30,26-35
615,Customer_615,customer615@email.com,Australia,2023-12-14,26-35
616,Customer_616,customer616@email.com,Germany,2023-06-15,36-45
617,Customer_617,customer617@email.com,USA,2023-04-21,56+
618,Customer_618,customer618@email.com,USA,2022-02-21,36-45
619,Customer_619,customer619@email.com,Australia,2023-07-25,36-45
620,Customer_620,customer620@email.com,Canada,2022-09-13,36-45
621,Customer_621,customer621@email.com,USA,2022-05-05,26-35
622,Customer_622,customer622@email.com,USA,2023-04-13,18-25
623,Customer_623,customer623@email.com,USA,2022-05-17,36-45
624,Customer_624,customer624@email.com,UK,2023-04-21,56+
625,Customer_625,customer625@email.com,Canada,2023-11-15,26-35
626,Customer_626,customer626@email.com,USA,2023-06-28,36-45
627,Customer_627,customer627@email.com,UK,2023-07-27,26-35
628,Customer_628,customer628@email.com,Canada,2023-09-02,36-45
629,Customer_629,customer629@email.com,USA,2022-11-21,18-25
630,Customer_630,customer630@email.com,USA,2023-03-30,26-35
631,Customer_631,customer631@email.com,Canada,2023-09-20,46-55
632,Customer_632,customer632@email.com,Australia,2023-06-01,26-35
633,Customer_633,customer633@email.com,UK,2023-03-13,36-45
634,Customer_634,customer634@email.com,UK,2023-07-16,46-55
635,Customer_635,customer635@email.com,USA,2023-04-02,56+
636,Customer_636,customer636@email.com,UK,2022-06-12,26-35
637,Customer_637,customer637@email.com,UK,2023-05-02,26-35
638,Customer_638,customer638@email.com,USA,2023-04-06,26-35
639,Customer_639,customer639@email.com,USA,2022-09-23,56+
640,Customer_640,customer640@email.com,USA,2022-09-11,56+
641,Customer_641,customer641@email.com,USA,2023-10-15,36-45
642,Customer_642,customer642@email.com,USA,2022-10-11,46-55
643,Customer_643,customer643@email.com,USA,2023-06-18,36-45
644,Customer_644,customer644@email.com,USA,2023-05-12,36-45
645,Customer_645,customer645@email.com,USA,2023-10-04,18-25
646,Customer_646,customer646@email.com,Australia,2022-09-02,46-55
647,Customer_647,customer647@email.com,UK,2022-10-09,18-25
648,Customer_648,customer648@email.com,Canada,2023-03-27,46-55
649,Customer_649,customer649@email.com,Australia,2022-03-21,46-55
650,Customer_650,customer650@email.com,UK,2024-01-01,36-45
651,Customer_651,customer651@email.com,USA,2022-10-20,18-25
652,Customer_652,customer652@email.com,UK,2022-08-29,26-35
653,Customer_653,customer653@email.com,UK,2022-10-06,26-35
654,Customer_654,customer654@email.com,Canada,2022-12-10,26-35
655,Customer_655,customer655@email.com,UK,2022-11-24,18-25
656,Customer_656,customer656@email.com,USA,2023-07-08,56+
657,Customer_657,customer657@email.com,USA,2022-03-24,36-45
658,Customer_658,customer658@email.com,USA,2022-05-22,26-35
659,Customer_659,customer659@email.com,Canada,2022-06-04,26-35
660,Customer_660,customer660@email.com,UK,2022-08-25,26-35
661,Customer_661,customer661@email.com,USA,2023-01-28,36-45
662,Customer_662,customer662@email.com,Germany,2023-12-12,36-45
663,Customer_663,customer663@email.com,Canada,2022-06-06,56+
664,Customer_664,customer664@email.com,USA,2023-12-25,26-35
665,Customer_665,customer665@email.com,USA,2022-08-08,56+
666,Customer_666,customer666@email.com,USA,2022-03-07,46-55
667,Customer_667,customer667@email.com,USA,2023-03-01,26-35
668,Customer_668,customer668@email.com,USA,2023-02-22,56+
669,Customer_669,customer669@email.com,USA,2022-12-05,18-25
670,Customer_670,customer670@email.com,USA,2023-07-10,46-55
671,Customer_671,customer671@email.com,USA,2023-04-23,26-35
672,Customer_672,customer672@email.com,Australia,2023-03-02,46-55
673,Customer_673,customer673@email.com,USA,2022-03-05,46-55
674,Customer_674,customer674@email.com,UK,2022-07-31,46-55
675,Customer_675,customer675@email.com,UK,2023-03-07,46-55
676,Customer_676,customer676@email.com,Germany,2023-02-03,26-35
677,Customer_677,customer677@email.com,USA,2023-08-22,18-25
678,Customer_678,customer678@email.com,USA,2023-12-14,26-35
679,Customer_679,customer679@email.com,Germany,2022-01-21,26-35
680,Customer_680,customer680@email.com,Australia,2023-08-13,36-45
681,Customer_681,customer681@email.com,Australia,2023-01-25,26-35
682,Customer_682,customer682@email.com,USA,2023-05-04,56+
683,Customer_683,customer683@email.com,USA,2022-01-07,36-45
684,Customer_684,customer684@email.com,Canada,2022-12-27,46-55
685,Customer_685,customer685@email.com,Germany,2022-11-02,18-25
686,Customer_686,customer686@email.com,UK,2023-02-04,46-55
687,Customer_687,customer687@email.com,UK,2023-03-06,56+
688,Customer_688,customer688@email.com,USA,2023-07-06,26-35
689,Customer_689,customer689@email.com,Australia,2023-07-14,36-45
690,Customer_690,customer690@email.com,USA,2023-09-10,46-55
691,Customer_691,customer691@email.com,USA,2022-08-14,26-35
692,Customer_692,customer692@email.com,UK,2023-05-15,36-45
693,Customer_693,customer693@email.com,UK,2022-08-13,26-35
694,Customer_694,customer694@email.com,USA,2022-10-07,18-25
695,Customer_695,customer695@email.com,USA,2023-03-23,26-35
696,Customer_696,customer696@email.com,Canada,2023-05-13,18-25
697,Customer_697,customer697@email.com,USA,2022-01-30,18-25
698,Customer_698,customer698@email.com,UK,2023-02-03,18-25
699,Customer_699,customer699@email.com,USA,2022-12-11,56+
700,Customer_700,customer700@email.com,UK,2023-11-16,36-45
701,Customer_701,customer701@email.com,UK,2023-11-27,56+
702,Customer_702,customer702@email.com,USA,2023-02-19,26-35
703,Customer_703,customer703@email.com,USA,2022-06-19,26-35
704,Customer_704,customer704@email.com,USA,2023-04-24,36-45
705,Customer_705,customer705@email.com,USA,2022-05-11,26-35
706,Customer_706,customer706@email.com,Germany,2023-09-30,18-25
707,Customer_707,customer707@email.com,USA,2023-07-01,36-45
708,Customer_708,customer708@email.com,Australia,2022-01-28,26-35
709,Customer_709,customer709@email.com,USA,2023-02-08,36-45
710,Customer_710,customer710@email.com,Canada,2023-08-30,36-45
711,Customer_711,customer711@email.com,Australia,2023-08-01,26-35
712,Customer_712,customer712@email.com,UK,2023-11-10,18-25
713,Customer_713,customer713@email.com,UK,2022-01-28,46-55
714,Customer_714,customer714@email.com,UK,2022-03-27,26-35
715,Customer_715,customer715@email.com,USA,2023-10-21,18-25
716,Customer_716,customer716@email.com,Germany,2023-03-15,56+
717,Customer_717,customer717@email.com,Australia,2022-05-19,18-25
718,Customer_718,customer718@email.com,Germany,2023-04-18,36-45
719,Customer_719,customer719@email.com,USA,2022-07-06,56+
720,Customer_720,customer720@email.com,Canada,2022-02-21,26-35
721,Customer_721,customer721@email.com,Germany,2022-09-24,18-25
722,Customer_722,customer722@email.com,USA,2023-01-24,18-25
723,Customer_723,customer723@email.com,USA,2022-12-02,26-35
724,Customer_724,customer724@email.com,Canada,2022-08-05,18-25
725,Customer_725,customer725@email.com,UK,2023-04-11,36-45
726,Customer_726,customer726@email.com,Australia,2022-12-01,18-25
727,Customer_727,customer727@email.com,USA,2022-12-12,36-45
728,Customer_728,customer728@email.com,Australia,2023-01-24,56+
729,Customer_729,customer729@email.com,USA,2022-10-12,46-55
730,Customer_730,customer730@email.com,USA,2023-03-08,36-45
731,Customer_731,customer731@email.com,USA,2022-09-16,26-35
732,Customer_732,customer732@email.com,Australia,2022-03-25,36-45
733,Customer_733,customer733@email.com,Canada,2023-04-27,36-45
734,Customer_734,customer734@email.com,UK,2022-01-20,26-35
735,Customer_735,customer735@email.com,USA,2023-07-07,18-25
736,Customer_736,customer736@email.com,Australia,2022-02-23,46-55
737,Customer_737,customer737@email.com,USA,2022-12-25,26-35
738,Customer_738,customer738@email.com,Australia,2022-08-18,26-35
739,Customer_739,customer739@email.com,UK,2023-10-28,26-35
740,Customer_740,customer740@email.com,USA,2022-03-12,26-35
741,Customer_741,customer741@email.com,UK,2023-10-30,46-55
742,Customer_742,customer742@email.com,USA,2022-02-11,36-45
743,Customer_743,customer743@email.com,Canada,2022-02-01,46-55
744,Customer_744,customer744@email.com,UK,2022-09-11,18-25
745,Customer_745,customer745@email.com,USA,2022-07-24,26-35
746,Customer_746,customer746@email.com,Australia,2022-01-21,26-35
747,Customer_747,customer747@email.com,USA,2023-09-29,18-25
748,Customer_748,customer748@email.com,UK,2022-06-06,26-35
749,Customer_749,customer749@email.com,Germany,2022-09-02,46-55
750,Customer_750,customer750@email.com,Canada,2022-05-10,18-25
751,Customer_751,customer751@email.com,USA,2023-04-30,36-45
752,Customer_752,customer752@email.com,Germany,2023-11-17,26-35
753,Customer_753,customer753@email.com,Canada,2022-04-28,18-25
754,Customer_754,customer754@email.com,USA,2023-08-01,26-35
755,Customer_755,customer755@email.com,USA,2022-08-12,56+
756,Customer_756,customer756@email.com,Australia,2023-04-22,46-55
757,Customer_757,customer757@email.com,Canada,2023-12-18,56+
758,Customer_758,customer758@email.com,UK,2022-09-20,26-35
759,Customer_759,customer759@email.com,Australia,2023-01-13,18-25
760,Customer_760,customer760@email.com,Australia,2022-06-21,36-45
761,Customer_761,customer761@email.com,USA,2023-09-13,26-35
762,Customer_762,customer762@email.com,USA,2023-09-14,46-55
763,Customer_763,customer763@email.com,USA,2022-04-28,18-25
764,Customer_764,customer764@email.com,Canada,2022-06-17,26-35
765,Customer_765,customer765@email.com,USA,2022-11-15,26-35
766,Customer_766,customer766@email.com,UK,2022-04-21,26-35
767,Customer_767,customer767@email.com,Australia,2023-08-16,36-45
768,Customer_768,customer768@email.com,Australia,2022-01-27,26-35
769,Customer_769,customer769@email.com,USA,2022-11-16,26-35
770,Customer_770,customer770@email.com,Australia,2023-08-13,26-35
771,Customer_771,customer771@email.com,USA,2023-11-25,26-35
772,Customer_772,customer772@email.com,Australia,2023-01-20,46-55
773,Customer_773,customer773@email.com,USA,2023-02-11,46-55
774,Customer_774,customer774@email.com,USA,2022-07-23,56+
775,Customer_775,customer775@email.com,Australia,2022-03-19,46-55
776,Customer_776,customer776@email.com,USA,2023-08-30,26-35
777,Customer_777,customer777@email.com,USA,2023-12-09,36-45
778,Customer_778,customer778@email.com,Canada,2023-10-05,26-35
779,Customer_779,customer779@email.com,Canada,2022-09-06,26-35
780,Customer_780,customer780@email.com,Canada,2022-04-15,46-55
781,Customer_781,customer781@email.com,Canada,2023-12-15,18-25
782,Customer_782,customer782@email.com,UK,2022-11-05,56+
783,Customer_783,customer783@email.com,USA,2023-12-02,26-35
784,Customer_784,customer784@email.com,USA,2023-09-07,36-45
785,Customer_785,customer785@email.com,USA,2022-05-04,36-45
786,Customer_786,customer786@email.com,Germany,2023-08-03,46-55
787,Customer_787,customer787@email.com,UK,2022-02-12,36-45
788,Customer_788,customer788@email.com,UK,2022-12-22,36-45
789,Customer_789,customer789@email.com,UK,2023-06-30,18-25
790,Customer_790,customer790@email.com,Germany,2023-03-15,36-45
791,Customer_791,customer791@email.com,USA,2023-11-09,26-35
792,Customer_792,customer792@email.com,UK,2023-01-15,36-45
793,Customer_793,customer793@email.com,UK,2022-03-12,36-45
794,Customer_794,customer794@email.com,Canada,2023-06-03,36-45
795,Customer_795,customer795@email.com,USA,2023-10-26,18-25
796,Customer_796,customer796@email.com,Australia,2022-12-16,18-25
797,Customer_797,customer797@email.com,Germany,2022-01-13,36-45
798,Customer_798,customer798@email.com,UK,2023-03-07,18-25
799,Customer_799,customer799@email.com,Canada,2023-05-17,18-25
800,Customer_800,customer800@email.com,Germany,2022-04-19,18-25
801,Customer_801,customer801@email.com,Canada,2023-03-20,56+
802,Customer_802,customer802@email.com,USA,2023-01-06,36-45
803,Customer_803,customer803@email.com,UK,2023-10-13,26-35
804,Customer_804,customer804@email.com,Canada,2023-04-16,26-35
805,Customer_805,customer805@email.com,UK,2023-12-26,26-35
806,Customer_806,customer806@email.com,Canada,2022-06-06,46-55
807,Customer_807,customer807@email.com,Germany,2023-03-22,36-45
808,Customer_808,customer808@email.com,Germany,2022-06-30,26-35
809,Customer_809,customer809@email.com,UK,2023-06-19,26-35
810,Customer_810,customer810@email.com,USA,2023-10-29,18-25
811,Customer_811,customer811@email.com,Germany,2022-10-04,36-45
812,Customer_812,customer812@email.com,Australia,2023-09-23,46-55
813,Customer_813,customer813@email.com,USA,2023-07-06,26-35
814,Customer_814,customer814@email.com,Germany,2023-05-11,18-25
815,Customer_815,customer815@email.com,Australia,2023-04-22,18-25
816,Customer_816,customer816@email.com,UK,2023-03-23,56+
817,Customer_817,customer817@email.com,UK,2023-08-30,26-35
818,Customer_818,customer818@email.com,USA,2022-10-02,46-55
819,Customer_819,customer819@email.com,USA,2022-11-27,36-45
820,Customer_820,customer820@email.com,USA,2022-09-09,26-35
821,Customer_821,customer821@email.com,Australia,2022-03-30,26-35
822,Customer_822,customer822@email.com,USA,2022-10-13,18-25
823,Customer_823,customer823@email.com,USA,2023-04-07,36-45
824,Customer_824,customer824@email.com,USA,2022-09-07,46-55
825,Customer_825,customer825@email.com,UK,2023-04-21,36-45
826,Customer_826,customer826@email.com,Germany,2023-08-07,36-45
827,Customer_827,customer827@email.com,USA,2023-09-17,18-25
828,Customer_828,customer828@email.com,USA,2023-11-16,56+
829,Customer_829,customer829@email.com,Canada,2023-01-24,46-55
830,Customer_830,customer830@email.com,UK,2022-12-11,26-35
831,Customer_831,customer831@email.com,USA,2022-01-30,56+
832,Customer_832,customer832@email.com,UK,2023-05-22,36-45
833,Customer_833,customer833@email.com,USA,2022-11-29,36-45
834,Customer_834,customer834@email.com,USA,2022-07-06,36-45
835,Customer_835,customer835@email.com,UK,2023-05-15,46-55
836,Customer_836,customer836@email.com,UK,2022-08-06,36-45
837,Customer_837,customer837@email.com,Germany,2022-12-30,18-25
838,Customer_838,customer838@email.com,USA,2022-09-22,26-35
839,Customer_839,customer839@email.com,UK,2022-12-15,56+
840,Customer_840,customer840@email.com,Canada,2022-10-14,26-35
841,Customer_841,customer841@email.com,USA,2023-09-03,26-35
842,Customer_842,customer842@email.com,Canada,2023-12-20,26-35
843,Customer_843,customer843@email.com,USA,2022-10-10,26-35
844,Customer_844,customer844@email.com,Germany,2023-07-24,36-45
845,Customer_845,customer845@email.com,USA,2022-01-11,56+
846,Customer_846,customer846@email.com,UK,2023-06-14,26-35
847,Customer_847,customer847@email.com,USA,2022-07-15,18-25
848,Customer_848,customer848@email.com,Germany,2022-03-29,26-35
849,Customer_849,customer849@email.com,UK,2022-09-05,46-55
850,Customer_850,customer850@email.com,UK,2023-02-21,36-45
851,Customer_851,customer851@email.com,USA,2023-05-16,26-35
852,Customer_852,customer852@email.com,Canada,2023-07-23,46-55
853,Customer_853,customer853@email.com,USA,2022-09-04,46-55
854,Customer_854,customer854@email.com,Australia,2023-12-09,46-55
855,Customer_855,customer855@email.com,USA,2023-05-03,56+
856,Customer_856,customer856@email.com,USA,2023-10-24,26-35
857,Customer_857,customer857@email.com,USA,2023-12-30,46-55
858,Customer_858,customer858@email.com,UK,2023-05-18,26-35
859,Customer_859,customer859@email.com,UK,2023-04-04,46-55
860,Customer_860,customer860@email.com,USA,2022-01-18,36-45
861,Customer_861,customer861@email.com,Australia,2022-04-06,46-55
862,Customer_862,customer862@email.com,UK,2022-10-29,36-45
863,Customer_863,customer863@email.com,UK,2022-08-15,26-35
864,Customer_864,customer864@email.com,UK,2023-02-19,36-45
865,Customer_865,customer865@email.com,UK,2023-12-10,56+
866,Customer_866,customer866@email.com,UK,2022-09-07,56+
867,Customer_867,customer867@email.com,USA,2022-11-10,18-25
868,Customer_868,customer868@email.com,USA,2023-11-11,26-35
869,Customer_869,customer869@email.com,Australia,2023-08-19,18-25
870,Customer_870,customer870@email.com,Germany,2023-01-13,36-45
871,Customer_871,customer871@email.com,USA,2023-04-30,46-55
872,Customer_872,customer872@email.com,USA,2023-07-21,26-35
873,Customer_873,customer873@email.com,Canada,2023-06-28,36-45
874,Customer_874,customer874@email.com,UK,2022-12-19,46-55
875,Customer_875,customer875@email.com,USA,2023-03-12,36-45
876,Customer_876,customer876@email.com,USA,2023-07-18,36-45
877,Customer_877,customer877@email.com,Canada,2022-12-05,36-45
878,Customer_878,customer878@email.com,Canada,2022-12-27,36-45
879,Customer_879,customer879@email.com,USA,2023-12-21,26-35
880,Customer_880,customer880@email.com,USA,2023-04-10,36-45
881,Customer_881,customer881@email.com,USA,2022-10-05,36-45
882,Customer_882,customer882@email.com,Canada,2022-11-10,46-55
883,Customer_883,customer883@email.com,USA,2022-09-15,36-45
884,Customer_884,customer884@email.com,USA,2022-08-25,46-55
885,Customer_885,customer885@email.com,Australia,2022-05-04,26-35
886,Customer_886,customer886@email.com,USA,2022-07-17,26-35
887,Customer_887,customer887@email.com,Canada,2022-11-20,18-25
888,Customer_888,customer888@email.com,USA,2022-05-03,26-35
889,Customer_889,customer889@email.com,USA,2023-07-03,36-45
890,Customer_890,customer890@email.com,USA,2023-12-08,56+
891,Customer_891,customer891@email.com,Canada,2022-07-09,18-25
892,Customer_892,customer892@email.com,Australia,2022-07-16,26-35
893,Customer_893,customer893@email.com,Australia,2022-08-10,46-55
894,Customer_894,customer894@email.com,USA,2023-05-11,26-35
895,Customer_895,customer895@email.com,Canada,2022-10-11,36-45
896,Customer_896,customer896@email.com,USA,2023-08-27,36-45
897,Customer_897,customer897@email.com,USA,2023-06-22,36-45
898,Customer_898,customer898@email.com,Australia,2023-09-04,26-35
899,Customer_899,customer899@email.com,USA,2022-10-17,26-35
900,Customer_900,customer900@email.com,USA,2022-04-13,46-55
901,Customer_901,customer901@email.com,USA,2022-07-18,36-45
902,Customer_902,customer902@email.com,USA,2022-10-31,18-25
903,Customer_903,customer903@email.com,USA,2022-08-21,46-55
904,Customer_904,customer904@email.com,UK,2023-01-05,18-25
905,Customer_905,customer905@email.com,UK,2022-07-03,36-45
906,Customer_906,customer906@email.com,Australia,2022-11-06,26-35
907,Customer_907,customer907@email.com,Australia,2022-01-15,56+
908,Customer_908,customer908@email.com,USA,2023-12-27,26-35
909,Customer_909,customer909@email.com,USA,2023-07-01,26-35
910,Customer_910,customer910@email.com,USA,2022-05-10,18-25
911,Customer_911,customer911@email.com,UK,2022-10-08,26-35
912,Customer_912,customer912@email.com,USA,2022-02-16,46-55
913,Customer_913,customer913@email.com,Canada,2022-02-25,56+
914,Customer_914,customer914@email.com,UK,2023-07-21,26-35
915,Customer_915,customer915@email.com,UK,2022-10-27,26-35
916,Customer_916,customer916@email.com,UK,2023-12-16,36-45
917,Customer_917,customer917@email.com,USA,2022-05-10,46-55
918,Customer_918,customer918@email.com,Germany,2023-10-16,36-45
919,Customer_919,customer919@email.com,Australia,2023-05-18,26-35
920,Customer_920,customer920@email.com,USA,2022-04-16,26-35
921,Customer_921,customer921@email.com,Australia,2022-01-13,36-45
